Model,Scenario,Scenario_Category,Category_name
GCAM 5.2,"NGFS1_Immediate 2C with CDR (Orderly, Rep)",C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,NGFS2_Below 2°C,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,NGFS2_Current Policies,C7,C7: limit warming to 4°C (>50%)
GCAM 5.3,NGFS2_Delayed Transition,C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,NGFS2_Divergent Net Zero Policies,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GCAM 5.3,NGFS2_Nationally Determined Contributions (NDCs),C5,C5: limit warming to 2.5°C (>50%)
GCAM 5.3,NGFS2_Net-Zero 2050,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GCAM 5.3,R_BAU,C7,C7: limit warming to 4°C (>50%)
GCAM 5.3,R_MAC_30_n0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
GCAM 5.3,R_MAC_30_n8,failed-vetting,failed-vetting
GCAM 5.3,R_MAC_35_n0,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_35_n8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
GCAM 5.3,R_MAC_40_n0,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_40_n8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
GCAM 5.3,R_MAC_45_n0,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_45_n8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
GCAM 5.3,R_MAC_50_n0,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_50_n8,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
GCAM 5.3,R_MAC_55_n0,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_55_n8,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GCAM 5.3,R_MAC_60_n0,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_60_n8,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GCAM 5.3,R_MAC_65_n0,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_65_n8,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_70_n0,C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,R_MAC_70_n8,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_75_n0,C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,R_MAC_75_n8,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,R_MAC_80_n0,C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,R_MAC_80_n8,C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,R_MAC_85_n0,C5,C5: limit warming to 2.5°C (>50%)
GCAM 5.3,R_MAC_85_n8,C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,R_MAC_90_n0,C5,C5: limit warming to 2.5°C (>50%)
GCAM 5.3,R_MAC_90_n8,C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,R_MAC_95_n0,C5,C5: limit warming to 2.5°C (>50%)
GCAM 5.3,R_MAC_95_n8,C4,C4: limit warming to 2°C (>50%)
GCAM 5.3,R_MAC_99_n0,C5,C5: limit warming to 2.5°C (>50%)
GCAM 5.3,R_MAC_99_n8,C5,C5: limit warming to 2.5°C (>50%)
GCAM 5.3,SSP1-DACCS-1p9-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP1-DACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP1-highcostDACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP1-lowcostDACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP1-noDACCS-1p9-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP1-noDACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP2-DACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP2-noDACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP4-DACCS-1p9-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP4-DACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP4-highcostDACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP4-medcostDACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP4-noDACCS-1p9-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP4-noDACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP5-DACCS-1p9-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP5-DACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP5-noDACCS-2p6-3pctHR,failed-vetting,failed-vetting
GCAM 5.3,SSP_SSP1,no-climate-assessment,no-climate-assessment
GCAM 5.3,SSP_SSP2,C3,C3: limit warming to 2°C (>67%)
GCAM 5.3,SSP_SSP3,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GCAM 5.3,SSP_SSP4,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GCAM 5.3,SSP_SSP5,C3,C3: limit warming to 2°C (>67%)
GCAM-PR 5.3,CSH,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,PCSH,failed-vetting,failed-vetting
GCAM-PR 5.3,PR_CP_Intensity,failed-vetting,failed-vetting
GCAM-PR 5.3,PR_CP_Price,failed-vetting,failed-vetting
GCAM-PR 5.3,PR_CP_PriceOnly,C7,C7: limit warming to 4°C (>50%)
GCAM-PR 5.3,PR_NDC_Intensity,failed-vetting,failed-vetting
GCAM-PR 5.3,PR_NDC_Price,failed-vetting,failed-vetting
GCAM-PR 5.3,PR_NDC_PriceOnly,C6,C6: limit warming to 3°C (>50%)
GCAM-PR 5.3,PR_baseline,C7,C7: limit warming to 4°C (>50%)
GCAM-PR 5.3,R,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,SH,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USComp+UpdPledges+RoWCond,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USComp+UpdPledges+RoWRatchet,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USCurM+RoWCond,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USCurM+RoWUncond,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USCurM+UpdPledges+RoWCond,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USCurM2020+RoWCond,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USCurM2020+RoWUncond,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USCurM2020+UpdPledges+RoWCond,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USEngage2020+UpdPledges+RoWCond,no-climate-assessment,no-climate-assessment
GCAM-PR 5.3,USEngage2020+UpdPledges+RoWRatchet,no-climate-assessment,no-climate-assessment
GCAM5.2_NET,GCAM_1.5C_high_os_high-cost-DAC,failed-vetting,failed-vetting
GCAM5.2_NET,GCAM_1.5C_high_os_low-cost-DAC,failed-vetting,failed-vetting
GCAM5.2_NET,GCAM_1.5C_low_os_high-cost-DAC,failed-vetting,failed-vetting
GCAM5.2_NET,GCAM_1.5C_low_os_low-cost-DAC,failed-vetting,failed-vetting
GCAM5.2_NET,GCAM_1.5C_low_os_noDAC,failed-vetting,failed-vetting
GEM-E3 V1,CD-LINKS_INDCi,failed-vetting,failed-vetting
GEM-E3 V1,CD-LINKS_INDCi_recGenTaxation,no-climate-assessment,no-climate-assessment
GEM-E3 V1,CD-LINKS_INDCi_recSocialSecurity,no-climate-assessment,no-climate-assessment
GEM-E3 V1,CD-LINKS_NPi,failed-vetting,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_1000,failed-vetting,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_1000_recGenTaxation,no-climate-assessment,no-climate-assessment
GEM-E3 V1,CD-LINKS_NPi2020_1000_recSocialSecurity,no-climate-assessment,no-climate-assessment
GEM-E3 V1,CD-LINKS_NPi2020_1600,failed-vetting,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_400,failed-vetting,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_400_recGenTaxation,failed-vetting,failed-vetting
GEM-E3 V1,CD-LINKS_NPi2020_400_recSocialSecurity,failed-vetting,failed-vetting
GEM-E3_V2021,EN_INDCi2030_1000,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_INDCi2030_1000_COV,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_INDCi2030_1000_COV_NDCp,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_INDCi2030_1000_NDCp,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_INDCi2030_1000f,C4,C4: limit warming to 2°C (>50%)
GEM-E3_V2021,EN_INDCi2030_1000f_COV,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_INDCi2030_1000f_COV_NDCp,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_INDCi2030_1000f_NDCp,C4,C4: limit warming to 2°C (>50%)
GEM-E3_V2021,EN_INDCi2030_1400,C4,C4: limit warming to 2°C (>50%)
GEM-E3_V2021,EN_INDCi2030_1400f,C4,C4: limit warming to 2°C (>50%)
GEM-E3_V2021,EN_INDCi2030_1800,C5,C5: limit warming to 2.5°C (>50%)
GEM-E3_V2021,EN_INDCi2030_1800f,C5,C5: limit warming to 2.5°C (>50%)
GEM-E3_V2021,EN_INDCi2030_600f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_INDCi2030_600f_COV,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_INDCi2030_600f_COV_NDCp,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_INDCi2030_600f_NDCp,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_INDCi2030_800,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_INDCi2030_800f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_INDCi2100,C7,C7: limit warming to 4°C (>50%)
GEM-E3_V2021,EN_INDCi2100_COV,C6,C6: limit warming to 3°C (>50%)
GEM-E3_V2021,EN_INDCi2100_COV_NDCp,C6,C6: limit warming to 3°C (>50%)
GEM-E3_V2021,EN_INDCi2100_NDCp,C6,C6: limit warming to 3°C (>50%)
GEM-E3_V2021,EN_NPi2020_1000,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_NPi2020_1000_COV,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_NPi2020_1000f,C4,C4: limit warming to 2°C (>50%)
GEM-E3_V2021,EN_NPi2020_1000f_COV,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_NPi2020_1400,C5,C5: limit warming to 2.5°C (>50%)
GEM-E3_V2021,EN_NPi2020_1400f,C4,C4: limit warming to 2°C (>50%)
GEM-E3_V2021,EN_NPi2020_1800,C5,C5: limit warming to 2.5°C (>50%)
GEM-E3_V2021,EN_NPi2020_1800f,C5,C5: limit warming to 2.5°C (>50%)
GEM-E3_V2021,EN_NPi2020_400f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_NPi2020_500,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
GEM-E3_V2021,EN_NPi2020_500f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_NPi2020_600,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_NPi2020_600_COV,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
GEM-E3_V2021,EN_NPi2020_600f,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_NPi2020_600f_COV,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
GEM-E3_V2021,EN_NPi2020_800,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_NPi2020_800f,C3,C3: limit warming to 2°C (>67%)
GEM-E3_V2021,EN_NPi2100,C7,C7: limit warming to 4°C (>50%)
GEM-E3_V2021,EN_NPi2100_COV,C7,C7: limit warming to 4°C (>50%)
GEMINI-E3 7.0,PR_Baseline,no-climate-assessment,no-climate-assessment
GEMINI-E3 7.0,PR_CP_Intensity,no-climate-assessment,no-climate-assessment
GEMINI-E3 7.0,PR_CP_Price,no-climate-assessment,no-climate-assessment
GEMINI-E3 7.0,PR_CP_PriceOnly,no-climate-assessment,no-climate-assessment
GEMINI-E3 7.0,PR_NDC_Intensity,no-climate-assessment,no-climate-assessment
GEMINI-E3 7.0,PR_NDC_Price,no-climate-assessment,no-climate-assessment
GENeSYS-MOD 1.0,1,no-climate-assessment,no-climate-assessment
GMM-17,Hard_Rock,no-climate-assessment,no-climate-assessment
GMM-17,Modern_Jazz,no-climate-assessment,no-climate-assessment
GMM-17,Symphony_1.5C,no-climate-assessment,no-climate-assessment
GMM-17,Unfinished_Symphony,no-climate-assessment,no-climate-assessment
GRAPE-15 1.0,EMF33_1.5C_cost100,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_1.5C_full,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_1.5C_nofuel,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_Baseline,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_Med2C_cost100,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_Med2C_full,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_Med2C_limbio,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_Med2C_nobeccs,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_Med2C_nofuel,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_Med2C_none,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_WB2C_cost100,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_WB2C_full,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_WB2C_limbio,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_WB2C_nofuel,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_tax_hi_full,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_tax_hi_none,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_tax_lo_full,failed-vetting,failed-vetting
GRAPE-15 1.0,EMF33_tax_lo_none,failed-vetting,failed-vetting
Global TIMES 2.0,SSP1RCP2.6,failed-vetting,failed-vetting
Global TIMES 2.0,SSP1REF,failed-vetting,failed-vetting
Global TIMES 2.0,SSP2RCP2.6,failed-vetting,failed-vetting
Global TIMES 2.0,SSP2RCP4.5,failed-vetting,failed-vetting
Global TIMES 2.0,SSP2REF,failed-vetting,failed-vetting
Global TIMES 2.0,SSP3RCP2.6,failed-vetting,failed-vetting
Global TIMES 2.0,SSP3RCP4.5,failed-vetting,failed-vetting
Global TIMES 2.0,SSP3REF,failed-vetting,failed-vetting
Global TIMES 2.0,SSP4RCP2.6,failed-vetting,failed-vetting
Global TIMES 2.0,SSP4RCP4.5,failed-vetting,failed-vetting
Global TIMES 2.0,SSP4REF,failed-vetting,failed-vetting
Global TIMES 2.0,SSP5RCP2.6,failed-vetting,failed-vetting
Global TIMES 2.0,SSP5RCP4.5,failed-vetting,failed-vetting
Global TIMES 2.0,SSP5REF,failed-vetting,failed-vetting
Global Transportation Roadmap 2019.05,ICE Policy Potential,no-climate-assessment,no-climate-assessment
Global Transportation Roadmap 2019.05,ICE+EV Policy Potential (AGIS),no-climate-assessment,no-climate-assessment
Global Transportation Roadmap 2019.05,ICE+EV Policy Potential (MGIS),no-climate-assessment,no-climate-assessment
Global Transportation Roadmap 2019.05,With Currently Adopted Policies,no-climate-assessment,no-climate-assessment
HEB 2.0,Deep,no-climate-assessment,no-climate-assessment
HEB 2.0,Moderate,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,BAU_IEO,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,BAU_WEO,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDC_REF,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,IEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC2C_ASIA,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC2C_EUR_CHN,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC2C_GLOBAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC2C_PARTIAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC2C_REF,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC_ASIA,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC_EUR_CHN,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC_GLOBAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC_PARTIAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDC_REF,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDCplus_ASIA,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDCplus_EUR_CHN,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDCplus_GLOBAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDCplus_PARTIAL,no-climate-assessment,no-climate-assessment
ICES-EMF 1.0,WEO_NDCplus_REF,no-climate-assessment,no-climate-assessment
ICES-XPS 1.0,CSH,failed-vetting,failed-vetting
ICES-XPS 1.0,PCSH,failed-vetting,failed-vetting
ICES-XPS 1.0,PR_Baseline,failed-vetting,failed-vetting
ICES-XPS 1.0,PR_CP_Intensity,failed-vetting,failed-vetting
ICES-XPS 1.0,PR_CP_Price,failed-vetting,failed-vetting
ICES-XPS 1.0,PR_CP_PriceOnly,failed-vetting,failed-vetting
ICES-XPS 1.0,PR_NDC_Intensity,failed-vetting,failed-vetting
ICES-XPS 1.0,PR_NDC_Price,failed-vetting,failed-vetting
ICES-XPS 1.0,PR_NDC_PriceOnly,failed-vetting,failed-vetting
ICES-XPS 1.0,R,failed-vetting,failed-vetting
ICES-XPS 1.0,SH,failed-vetting,failed-vetting
IEA Energy Technology Perspectives Model 2020,B2DS,no-climate-assessment,no-climate-assessment
IIASAPOP 2.0,SSP1,failed-vetting,failed-vetting
IIASAPOP 2.0,SSP2,failed-vetting,failed-vetting
IIASAPOP 2.0,SSP3,failed-vetting,failed-vetting
IIASAPOP 2.0,SSP4,failed-vetting,failed-vetting
IIASAPOP 2.0,SSP5,failed-vetting,failed-vetting
IMACLIM 1.1,ADVANCE_2020_1.5C-2100_WP6,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,ADVANCE_2020_Med2C_WP6,failed-vetting,failed-vetting
IMACLIM 1.1,ADVANCE_2020_WB2C_WP6,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,ADVANCE_2030_Med2C_WP6,failed-vetting,failed-vetting
IMACLIM 1.1,ADVANCE_2030_Price1.5C_WP6,failed-vetting,failed-vetting
IMACLIM 1.1,ADVANCE_2030_WB2C_WP6,failed-vetting,failed-vetting
IMACLIM 1.1,ADVANCE_INDC_WP6,failed-vetting,failed-vetting
IMACLIM 1.1,ADVANCE_NoPolicy_WP6,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,ADVANCE_Reference_WP6,failed-vetting,failed-vetting
IMACLIM 1.1,SSP1_NoPolicy_TranspBase,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP1_NoPolicy_TranspOpt,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP1_RCP34_TranspBase,failed-vetting,failed-vetting
IMACLIM 1.1,SSP1_RCP34_TranspOpt,failed-vetting,failed-vetting
IMACLIM 1.1,SSP1_RCP45_TranspBase,failed-vetting,failed-vetting
IMACLIM 1.1,SSP1_RCP45_TranspOpt,failed-vetting,failed-vetting
IMACLIM 1.1,SSP3_NoPolicy_TranspBase,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_NoPolicy_TranspOpt,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_NoPolicy_Transp_111,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_NoPolicy_Transp_112,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_NoPolicy_Transp_121,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_NoPolicy_Transp_211,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_NoPolicy_Transp_222,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP26_Transp_111,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP26_Transp_112,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP26_Transp_121,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP26_Transp_211,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP26_Transp_222,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP34_TranspBase,failed-vetting,failed-vetting
IMACLIM 1.1,SSP3_RCP34_TranspOpt,failed-vetting,failed-vetting
IMACLIM 1.1,SSP3_RCP34_Transp_111,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP34_Transp_112,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP34_Transp_121,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP34_Transp_211,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP34_Transp_222,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP45_TranspBase,failed-vetting,failed-vetting
IMACLIM 1.1,SSP3_RCP45_TranspOpt,failed-vetting,failed-vetting
IMACLIM 1.1,SSP3_RCP45_Transp_111,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP45_Transp_112,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP45_Transp_121,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP45_Transp_211,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,SSP3_RCP45_Transp_222,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,base_DemandHigh_FossilHigh_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,base_DemandHigh_FossilLow_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,base_DemandHigh_FossilLow_TechLow,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,base_DemandLow_FossilHigh_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,base_DemandLow_FossilHigh_TechLow,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,base_DemandLow_FossilLow_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,base_DemandLow_FossilLow_TechLow,no-climate-assessment,no-climate-assessment
IMACLIM 1.1,peak2016_DemandHigh_FossilHigh_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2016_DemandHigh_FossilLow_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2016_DemandHigh_FossilLow_TechLow,failed-vetting,failed-vetting
IMACLIM 1.1,peak2016_DemandLow_FossilHigh_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2016_DemandLow_FossilHigh_TechLow,failed-vetting,failed-vetting
IMACLIM 1.1,peak2016_DemandLow_FossilLow_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2016_DemandLow_FossilLow_TechLow,failed-vetting,failed-vetting
IMACLIM 1.1,peak2020_DemandHigh_FossilHigh_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2020_DemandHigh_FossilLow_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2020_DemandHigh_FossilLow_TechLow,failed-vetting,failed-vetting
IMACLIM 1.1,peak2020_DemandLow_FossilHigh_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2020_DemandLow_FossilHigh_TechLow,failed-vetting,failed-vetting
IMACLIM 1.1,peak2020_DemandLow_FossilLow_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2020_DemandLow_FossilLow_TechLow,failed-vetting,failed-vetting
IMACLIM 1.1,peak2025_DemandHigh_FossilHigh_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2025_DemandHigh_FossilLow_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2025_DemandHigh_FossilLow_TechLow,failed-vetting,failed-vetting
IMACLIM 1.1,peak2025_DemandLow_FossilHigh_TechHigh,failed-vetting,failed-vetting
IMACLIM 1.1,peak2025_DemandLow_FossilHigh_TechLow,failed-vetting,failed-vetting
IMACLIM 1.1,peak2025_DemandLow_FossilLow_TechHigh,failed-vetting,failed-vetting
IMACLIM-NLU 1.0,EMF33_Baseline,no-climate-assessment,no-climate-assessment
IMACLIM-NLU 1.0,EMF33_tax_hi_none,failed-vetting,failed-vetting
IMACLIM-NLU 1.0,EMF33_tax_lo_none,failed-vetting,failed-vetting
IMAGE 3.0,ADVANCE_WP2_IND-450-FullTech,no-climate-assessment,no-climate-assessment
IMAGE 3.0,ADVANCE_WP2_IND-Base-FullTech,no-climate-assessment,no-climate-assessment
IMAGE 3.0,ADVANCE_WP2_TRA-450-FullTech,no-climate-assessment,no-climate-assessment
IMAGE 3.0,ADVANCE_WP2_TRA-Base-FullTech,no-climate-assessment,no-climate-assessment
IMAGE 3.0,ADVANCE_WP2_TRA-Ctax-FullTech,no-climate-assessment,no-climate-assessment
IMAGE 3.0,CO_2Deg2020,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,CO_2Deg2030,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,CO_BAU,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0,CO_Bridge,C3,C3: limit warming to 2°C (>67%)
IMAGE 3.0,CO_CurPol,C7,C7: limit warming to 4°C (>50%)
IMAGE 3.0,CO_GPP,C5,C5: limit warming to 2.5°C (>50%)
IMAGE 3.0,CO_NDCplus,C7,C7: limit warming to 4°C (>50%)
